1.238764 -0.069948 0.507016 -0.013863 -0.088221 0.011172 
0.610122 -0.863418 -0.349627 -0.070737 -0.035703 -0.042680 
-0.699310 0.836412 -0.221716 0.065958 0.061228 0.000887 
-0.816227 -1.014614 -0.193170 0.075371 -0.035198 -0.034356 
-0.811119 -1.014168 -0.268300 0.077669 -0.038971 -0.023427 
-0.700205 -1.055975 -0.224332 0.077902 -0.027461 -0.035738 
-1.364196 -0.050820 -0.034283 0.013679 0.088638 0.007491 
-0.316364 -1.097267 -0.458797 0.057936 -0.009500 -0.030190 
-0.987276 0.707518 -0.193864 0.067582 0.059249 -0.004721 
-0.050590 -1.001134 -0.574360 -0.088309 -0.000779 -0.017347 
1.264884 0.357269 0.594136 -0.037557 0.074033 0.034764 
0.255163 -0.965251 -0.506438 -0.073556 -0.006223 -0.008964 
0.521356 -0.830405 -0.456811 0.079155 0.027357 0.032957 
0.074132 -1.064010 -0.527080 -0.072771 -0.039516 -0.010311 
1.124955 -0.435887 0.173681 -0.033815 -0.060273 -0.057652 
0.102203 -0.988691 -0.431395 -0.087845 -0.019234 -0.003643 
-0.062161 1.203366 0.004192 0.069944 0.014101 0.054854 
-0.887296 0.728795 -0.082816 0.061088 0.062572 -0.021285 
0.805103 -0.745889 -0.245500 0.064795 0.038731 0.049005 
0.177926 -0.924552 -0.457547 0.087403 0.020780 0.005371 
-0.805441 -1.048408 -0.334627 0.076763 -0.036069 -0.030109 
-0.913825 0.721524 -0.168393 0.068930 0.057037 -0.009773 
-0.119319 -1.048764 -0.451851 0.089815 -0.005489 0.001748 
0.218389 -1.001394 -0.467473 -0.087009 -0.022126 0.006321 
0.112018 1.195056 0.197826 0.068868 0.005933 0.057636 
-0.206892 -1.110175 -0.464773 0.086621 0.000942 -0.024411 
0.290250 -0.970153 -0.519201 0.085678 0.025555 0.010305 
0.140922 1.160035 0.220845 0.069552 -0.025309 0.051206 
-0.955707 -0.812192 -0.177770 0.062207 -0.062450 -0.018175 
-1.257451 -0.474582 -0.141683 0.035800 -0.082498 -0.003526 
-0.473183 -1.081154 -0.503589 -0.087777 0.007704 0.018328 
-0.441440 1.075472 -0.142094 -0.068819 -0.007880 -0.034045 
1.005566 -0.592866 0.017617 -0.048397 -0.066128 -0.025191 
-0.283970 1.096437 -0.072816 0.076725 0.030068 0.036183 
-1.177308 -0.657583 -0.078462 -0.042876 0.074394 0.026966 
-1.244955 0.464657 -0.092493 -0.040105 -0.078801 0.016794 
1.064420 0.447911 0.626774 0.048682 -0.074850 -0.011294 
-1.337518 -0.455889 -0.118802 -0.028308 0.083341 0.018786 
-0.153381 1.147510 0.131914 -0.059625 -0.005379 -0.067201 
0.463270 -0.905672 -0.425810 -0.075329 -0.030444 -0.038712 
1.157436 0.486377 0.685771 -0.041270 0.079367 0.009883 
1.046550 -0.560482 0.055180 -0.044257 -0.051891 -0.058725 
-1.119855 -0.608603 -0.068342 -0.045186 0.073914 0.024392 
-0.439626 -1.146216 -0.487639 -0.085874 0.005914 0.026280 
1.134286 0.470059 0.581049 -0.047171 0.076558 -0.003718 
1.343025 0.248267 0.568631 -0.024047 0.080480 0.032321 
0.843103 -0.714096 -0.126411 -0.058125 -0.042618 -0.053899 
-0.687541 0.935457 -0.241808 -0.068951 -0.047527 -0.032968 
0.693850 -0.867656 -0.378323 0.064458 0.042120 0.046594 
-0.680508 -1.059950 -0.334054 0.085506 -0.015895 -0.023153 
0.848234 0.687761 0.755455 0.060987 -0.066171 -0.001371 
0.410668 -0.910815 -0.511254 -0.080721 -0.035637 -0.017725 
-1.188087 -0.642769 -0.156722 -0.045699 0.047909 0.014238 
-0.986833 -0.994940 -0.377147 -0.064149 0.045437 0.043822 
-1.261788 0.308121 -0.050722 0.044535 0.078133 -0.003447 
-0.558527 -1.152658 -0.378896 -0.086692 0.006398 0.023315 
-0.819917 -1.049184 -0.201956 0.079386 -0.031318 -0.028584 
1.238141 0.244705 0.362277 0.015529 -0.043417 0.077291 
1.205419 -0.242353 0.318071 -0.022875 -0.071128 -0.050175 
-0.362246 1.110576 -0.075279 -0.063777 -0.022230 -0.059484 
1.089627 0.222511 0.524872 -0.002614 0.079710 0.041708 
-0.873367 -0.870357 -0.268280 0.080750 -0.038302 -0.010601 
0.244943 1.187322 0.349216 0.062155 -0.020632 0.061733 
0.318185 1.100654 0.467693 0.057219 -0.037683 0.058361 
-0.180208 1.163117 -0.045223 0.073801 0.024892 0.045097 
-1.078886 -0.823066 -0.176477 0.064006 -0.061755 -0.013771 
0.315309 -0.860991 -0.466203 -0.078416 -0.038080 -0.022378 
0.374093 -0.909600 -0.419532 -0.072463 -0.035681 -0.039697 
0.326421 -0.884641 -0.525625 0.086230 0.024591 0.007728 
1.214688 0.543374 0.620503 -0.051161 0.069442 0.025697 
0.094128 1.227842 0.403735 -0.073630 0.017995 -0.048527 
-1.291589 -0.165292 -0.030973 -0.007492 0.089227 0.009083 
0.885216 -0.637479 0.017951 -0.038598 -0.052385 -0.062178 
-0.441067 1.059394 -0.156144 0.078799 -0.002209 0.018262 
1.106969 0.433181 0.661880 -0.047544 0.074830 0.015492 
-1.336807 -0.185358 -0.132915 0.011820 -0.088806 0.008594 
-0.326966 1.008906 -0.127799 0.078203 0.020781 0.039401 
-0.898843 -0.948680 -0.366274 -0.070251 0.037944 0.041535 
1.113766 -0.442327 0.086336 0.038720 0.056632 0.058255 
-0.018583 -1.066286 -0.521749 -0.088383 -0.014139 -0.009408 
-0.230923 -1.133223 -0.363543 0.088816 0.007239 -0.012619 
0.574855 -0.859686 -0.308711 -0.066371 -0.033882 -0.050466 
0.437165 1.050286 0.562072 0.060809 -0.045354 0.048429 
-0.968961 -0.888019 -0.126986 0.067557 -0.056092 -0.019742 
1.260537 -0.089836 0.384725 0.007428 0.073820 0.050945 
-0.551305 -1.058963 -0.420492 0.086362 -0.022188 -0.012218 
-0.381446 1.050415 -0.121210 0.079138 0.015023 0.040144 
-0.246602 -1.033149 -0.453250 0.080092 0.039313 -0.011818 
0.096906 -1.026036 -0.515330 -0.080895 -0.024493 -0.008437 
0.062108 -0.931319 -0.550448 0.087399 0.021187 0.003539 
-1.002321 -0.797047 -0.148362 0.072783 -0.052428 -0.007342 
1.284732 0.056502 0.511730 -0.006609 0.077983 0.044441 
1.249396 -0.146181 0.347466 0.012030 0.072549 0.051884 
-0.002983 1.167327 0.308910 -0.061400 0.006959 -0.065434 
-0.828952 -0.951688 -0.389375 -0.079289 0.025318 0.034238 
0.529647 -0.896439 -0.363817 -0.071127 -0.025582 -0.048851 
-1.300731 0.209926 -0.178945 0.032549 0.082051 0.017557 
-0.258775 -1.037509 -0.490339 0.086907 0.022410 -0.006708 
0.261540 -0.981185 -0.465583 -0.078761 -0.022651 -0.037197 
-0.293626 -1.083508 -0.452422 -0.057344 0.002063 0.022161 
0.124707 -1.006072 -0.521378 0.037649 0.034735 -0.005811 
1.118364 0.320748 0.573165 0.000821 0.078221 0.044506 
1.080574 0.498197 0.717497 -0.052920 0.072770 -0.002014 
-1.186454 0.478213 -0.039726 0.048318 0.072784 -0.021631 
-1.371251 -0.079173 -0.226141 -0.013695 -0.088134 -0.012038 
1.286025 -0.039712 0.458948 -0.020920 0.076808 0.041987 
0.848407 -0.700202 -0.056386 -0.055912 -0.043544 -0.055478 
-1.326456 0.154530 -0.032356 0.031659 0.084248 -0.000232 
0.871040 -0.621547 -0.011814 -0.050004 -0.048397 -0.057073 
0.142780 1.192221 0.244482 0.063986 -0.011046 0.062320 
0.392787 -0.868064 -0.585810 0.082420 0.028681 0.022007 
0.608919 0.914282 0.661350 0.064789 -0.054641 0.030279 
-1.274400 0.262629 -0.001058 -0.023909 -0.086735 0.002313 
0.277797 1.193787 0.282615 0.067594 -0.018490 0.056472 
-0.544318 1.020249 -0.219059 -0.067205 -0.039085 -0.045342 
-0.286250 1.137148 0.008884 -0.061694 -0.019357 -0.062603 
0.002198 -1.041722 -0.537724 -0.088749 -0.003669 0.014494 
0.059978 -1.096469 -0.482491 0.089055 0.008963 0.009431 
-1.262651 -0.575952 -0.125236 -0.035684 0.076261 0.031796 
-0.678524 0.951633 -0.218958 0.077147 0.046176 0.004019 
0.774021 -0.720443 -0.243409 -0.063368 -0.022106 -0.059965 
-0.113342 -1.038959 -0.547986 0.089539 -0.008936 0.001729 
0.826555 -0.799455 -0.187185 -0.066459 -0.033360 -0.050698 
1.099516 -0.474018 0.144581 -0.037902 -0.057197 -0.058240 
0.378593 -0.991646 -0.334494 -0.072607 -0.016204 -0.050652 
0.903336 -0.668825 -0.102845 -0.055150 -0.044577 -0.055420 
-0.423276 -1.093826 -0.351175 0.089690 0.003648 -0.006508 
-0.956433 -0.921826 -0.211188 0.070550 -0.051257 -0.022258 
-0.511764 -1.135805 -0.368376 0.085435 0.004082 -0.028002 
0.559672 -0.807198 -0.395430 0.083456 0.011060 0.031824 
-0.587211 -1.058966 -0.312931 0.088891 0.005065 -0.013146 
-1.192809 0.414178 -0.061563 0.048076 0.075518 -0.009265 
-1.389983 -0.265109 -0.075810 0.005320 0.088119 0.017513 
-1.060198 -0.815181 -0.339444 -0.050684 0.045336 0.058956 
-1.112756 -0.790211 -0.223309 -0.053235 0.056944 0.044982 
-0.301991 -1.058073 -0.354678 0.088373 0.011390 -0.012669 
-1.194799 -0.633108 -0.139270 0.038684 -0.066391 0.017815 
-1.313307 -0.294378 -0.141574 0.016478 -0.088015 0.009043 
-0.762231 -1.048138 -0.243969 0.080134 -0.027009 -0.030806 
-0.456298 -1.154487 -0.372581 0.086698 0.000038 -0.024156 
0.983850 -0.613035 -0.015616 -0.050633 -0.049007 -0.055988 
0.643541 0.906994 0.666849 -0.072360 0.051715 -0.013769 
-1.260029 -0.688701 -0.108556 -0.050180 0.059738 0.044871 
0.719252 -0.793557 -0.272947 -0.065594 -0.037159 -0.049159 
-0.400503 -1.056264 -0.400599 0.084364 0.025954 -0.017583 
1.243072 0.175417 0.456240 0.001640 -0.059100 0.067856 
-0.295240 -1.052834 -0.545525 -0.089226 0.011219 -0.003585 
-1.326531 0.027424 -0.174196 0.029843 0.078646 0.032002 
-1.114585 0.474267 -0.077391 0.062891 0.062913 -0.013663 
-0.866958 0.892390 -0.245788 -0.075845 -0.048252 -0.004396 
-0.482743 1.076849 -0.230521 0.079799 0.029703 0.029153 
-0.175834 -1.076389 -0.444221 0.085223 0.010672 -0.026891 
-1.065756 0.586812 -0.103041 0.053607 0.070386 -0.016495 
-0.739672 0.863467 -0.210935 0.073498 0.051902 -0.002065 
1.292288 0.106215 0.483630 -0.016131 0.073573 0.049263 
-1.006163 -0.884521 -0.305963 -0.062129 0.047266 0.044787 
-0.563682 0.994976 -0.194196 0.077579 0.043973 0.012161 
-0.674460 0.918642 -0.215614 0.075625 0.048754 -0.001989 
0.675199 0.840419 0.670471 -0.073169 0.049099 -0.018322 
1.123044 0.540838 0.656069 -0.060918 0.062098 0.023081 
0.532169 -0.811679 -0.356884 -0.072712 -0.014319 -0.051068 
-0.280080 -1.148292 -0.507834 0.058785 -0.015088 -0.049558 
-0.627627 -1.152883 -0.389723 0.080786 -0.019440 -0.034579 
-0.121881 -1.039586 -0.469806 -0.088863 -0.013383 -0.004928 
-0.897921 -0.947775 -0.246456 0.073315 -0.048571 -0.019123 
-0.855000 -0.968818 -0.303885 0.076497 -0.046405 -0.009736 
-1.086462 0.487030 -0.053565 0.031441 0.082382 -0.018017 
-0.401524 1.017391 -0.345118 0.075295 0.037497 0.032009 
1.013703 0.601320 0.758254 -0.064575 0.062378 0.006244 
1.235629 0.297403 0.599341 -0.033373 0.072902 0.040884 
0.555848 -0.848966 -0.414683 -0.072699 -0.025856 -0.031843 
1.020274 0.602072 0.648209 -0.060991 0.065108 0.011878 
0.573944 0.901821 0.650509 -0.075776 0.042534 -0.023427 
1.001058 -0.584507 -0.019612 -0.048548 -0.056671 -0.050314 
1.168797 -0.260898 0.385424 -0.031626 -0.077395 -0.033314 
0.067473 1.208707 0.134789 0.065762 -0.010864 0.060476 
-0.010777 -1.063199 -0.470465 0.086142 0.016210 0.020413 
0.744063 -0.785624 -0.256836 -0.061537 -0.037323 -0.054039 
0.613022 -0.789031 -0.318943 -0.060457 -0.046943 -0.047342 
0.085782 -0.989323 -0.625479 0.087148 0.022477 0.000049 
-0.629725 -1.049987 -0.399898 0.078273 0.000390 -0.044421 
0.055583 -1.001469 -0.514340 -0.025764 0.024693 0.003843 
-1.330670 0.098702 -0.033341 0.026053 0.086126 0.001858 
0.096289 -1.037487 -0.456592 0.086307 0.023446 -0.010067 
-0.124715 -1.070903 -0.523256 -0.089151 -0.012180 -0.001922 
1.081778 0.557426 0.702109 -0.066509 0.060622 0.001232 
1.205504 -0.057682 0.505205 0.005037 -0.068860 -0.057732 
0.088895 1.232462 0.186921 0.064962 -0.005822 0.062016 
-0.100804 -1.129793 -0.463410 0.089974 0.001329 -0.001710 
1.138577 -0.396884 0.206660 -0.029592 -0.062969 -0.057090 
-0.723171 -1.107711 -0.411401 -0.082000 0.022787 0.029272 
-1.110945 -0.772170 -0.172773 0.056818 -0.068937 -0.010930 
-0.689076 -1.044802 -0.448589 -0.078730 0.016584 0.040331 
-0.548193 -1.068514 -0.507031 -0.086636 0.015858 0.018513 
1.316235 -0.043321 0.353099 -0.001172 0.076289 0.047734 
0.544379 0.880511 0.601411 0.061489 -0.059518 0.027870 
-0.314996 1.042145 -0.167001 0.082416 0.024841 0.026279 
-1.126700 0.513873 -0.086815 0.058580 0.066028 -0.017572 
1.069845 -0.518936 0.115834 -0.039574 -0.055036 -0.059202 
-0.372959 -1.125283 -0.426678 0.086752 0.005206 -0.023389 
-0.745751 -1.117237 -0.444094 -0.077281 0.030330 0.034752 
-0.111628 -1.069665 -0.517203 0.088209 0.011703 -0.013497 
-0.734243 0.955265 -0.253938 0.079318 0.042111 0.005945 
0.874696 -0.684196 0.016207 -0.049952 -0.042697 -0.061497 
0.743729 -0.869227 -0.411112 0.077946 0.030488 0.033089 
0.246639 -0.979653 -0.518115 0.076943 0.004955 -0.008632 
0.585430 0.857092 0.697216 -0.065367 0.050807 -0.035297 
-1.212607 -0.460177 -0.191529 0.037617 -0.081470 -0.006894 
-0.994988 0.659817 -0.146844 0.066281 0.059192 -0.014254 
0.619694 -0.862147 -0.302546 -0.068302 -0.022724 -0.054023 
-0.013291 -1.001680 -0.457592 -0.087626 -0.019666 -0.005909 
-1.411488 -0.408586 -0.061872 -0.024057 0.084292 0.020400 
-1.217349 0.392631 -0.104657 0.051568 0.073703 0.002936 
-0.037363 1.147924 0.270318 -0.059132 0.010902 -0.066967 
1.275337 0.110945 0.514674 0.007000 0.049687 0.074593 
-1.004531 0.507789 -0.088397 0.058779 0.066389 -0.015411 
-0.238751 1.176744 0.028902 -0.058358 -0.009314 -0.067879 
-0.219451 -1.070304 -0.565485 -0.086845 0.001787 -0.023554 
0.632151 -0.838035 -0.375586 0.069092 0.017185 0.038813 
